City,State,SizeRank,Date,Sell_Price
Yuma,AZ,203,2012-07-01,110600
Panama City,FL,211,2012-07-01,152600
Kingston,NY,212,2012-07-01,NA
Redding,CA,217,2012-07-01,159800
El Centro,CA,219,2012-07-01,NA
Greenville,NC,223,2012-07-01,124600
Yuba City,CA,226,2012-07-01,133100
Abilene,TX,227,2012-07-01,NA
Punta Gorda,FL,233,2012-07-01,104900
Hanford,CA,246,2012-07-01,131800
Rocky Mount,NC,248,2012-07-01,NA
Burlington,NC,250,2012-07-01,116800
Madera,CA,251,2012-07-01,133600
Midland,TX,262,2012-07-01,NA
Homosassa Springs,FL,263,2012-07-01,87300
Vero Beach,FL,267,2012-07-01,118400
Odessa,TX,268,2012-07-01,NA
Napa,CA,269,2012-07-01,343700
Eureka,CA,271,2012-07-01,219300
Flagstaff,AZ,273,2012-07-01,220800
Sierra Vista,AZ,278,2012-07-01,138800
Glens Falls,NY,281,2012-07-01,142100
New Bern,NC,285,2012-07-01,139300
Goldsboro,NC,290,2012-07-01,NA
Sherman,TX,294,2012-07-01,NA
Watertown,NY,300,2012-07-01,132300
Dunn,NC,304,2012-07-01,134400
Show Low,AZ,318,2012-07-01,131100
Ithaca,NY,327,2012-07-01,169800
Corning,NY,335,2012-07-01,99600
Sebring,FL,336,2012-07-01,72100
Truckee,CA,337,2012-07-01,265800
Shelby,NC,340,2012-07-01,68700
Victoria,TX,347,2012-07-01,137400
The Villages,FL,349,2012-07-01,178200
Elmira,NY,362,2012-07-01,94800
Pinehurst-Southern Pines,NC,365,2012-07-01,191500
Ukiah,CA,366,2012-07-01,227100
Huntsville,TX,377,2012-07-01,139700
Plattsburgh,NY,378,2012-07-01,122800
Wilson,NC,384,2012-07-01,NA
Olean,NY,386,2012-07-01,74400
Auburn,NY,387,2012-07-01,93800
Athens,TX,388,2012-07-01,NA
Palatka,FL,400,2012-07-01,NA
Mount Airy,NC,402,2012-07-01,85400
North Wilkesboro,NC,415,2012-07-01,NA
Forest City,NC,417,2012-07-01,NA
Lake City,FL,418,2012-07-01,90600
Morehead City,NC,422,2012-07-01,260900
Clearlake,CA,427,2012-07-01,118200
Red Bluff,CA,432,2012-07-01,NA
Hudson,NY,433,2012-07-01,190200
Oneonta,NY,436,2012-07-01,NA
Albemarle,NC,446,2012-07-01,97200
Batavia,NY,450,2012-07-01,98800
Oxford,NC,451,2012-07-01,135800
Kinston,NC,453,2012-07-01,NA
Sonora,CA,458,2012-07-01,148600
Payson,AZ,464,2012-07-01,NA
Boone,NC,478,2012-07-01,NA
Kerrville,TX,483,2012-07-01,159300
Cortland,NY,486,2012-07-01,107400
Nogales,AZ,493,2012-07-01,84000
Marion,NC,511,2012-07-01,NA
El Campo,TX,535,2012-07-01,NA
Cullowhee,NC,541,2012-07-01,NA
Okeechobee,FL,545,2012-07-01,82700
Clewiston,FL,549,2012-07-01,NA
Gainesville,TX,554,2012-07-01,NA
Kill Devil Hills,NC,555,2012-07-01,NA
Stephenville,TX,557,2012-07-01,95200
Safford,AZ,561,2012-07-01,NA
Seneca Falls,NY,573,2012-07-01,NA
Brenham,TX,578,2012-07-01,NA
Brevard,NC,580,2012-07-01,191800
Crescent City,CA,595,2012-07-01,NA
Borger,TX,618,2012-07-01,NA
New York,NY,1,2012-08-01,352100
Los Angeles-Long Beach-Anaheim,CA,2,2012-08-01,356400
Dallas-Fort Worth,TX,4,2012-08-01,159800
Houston,TX,6,2012-08-01,156200
Miami-Fort Lauderdale,FL,8,2012-08-01,137500
San Francisco,CA,11,2012-08-01,409900
Riverside,CA,12,2012-08-01,178200
Phoenix,AZ,13,2012-08-01,125400
San Diego,CA,16,2012-08-01,337000
Tampa,FL,18,2012-08-01,107800
Charlotte,NC,23,2012-08-01,147700
Sacramento,CA,24,2012-08-01,192700
San Antonio,TX,25,2012-08-01,151200
Orlando,FL,26,2012-08-01,116000
San Jose,CA,33,2012-08-01,554300
Austin,TX,34,2012-08-01,207300
Jacksonville,FL,39,2012-08-01,100700
Buffalo,NY,46,2012-08-01,118900
Raleigh,NC,47,2012-08-01,168300
Rochester,NY,50,2012-08-01,120400
Tucson,AZ,52,2012-08-01,137100
Fresno,CA,55,2012-08-01,141400
Albany,NY,59,2012-08-01,183800
Bakersfield,CA,62,2012-08-01,124400
Ventura,CA,65,2012-08-01,359400
El Paso,TX,67,2012-08-01,123600
Greensboro,NC,71,2012-08-01,112500
North Port-Sarasota-Bradenton,FL,73,2012-08-01,147400
Stockton,CA,75,2012-08-01,153800
Syracuse,NY,77,2012-08-01,118100
Winston-Salem,NC,79,2012-08-01,121400
Fort Myers,FL,82,2012-08-01,123000
Lakeland,FL,86,2012-08-01,93700
Daytona Beach,FL,88,2012-08-01,109700
Melbourne,FL,95,2012-08-01,107700
Modesto,CA,100,2012-08-01,137300
Durham,NC,102,2012-08-01,175600
Santa Rosa,CA,103,2012-08-01,329600
Pensacola,FL,108,2012-08-01,128300
Visalia,CA,109,2012-08-01,118500
Asheville,NC,114,2012-08-01,NA
Port St. Lucie,FL,115,2012-08-01,109000
Santa Maria-Santa Barbara,CA,116,2012-08-01,353600
Salinas,CA,119,2012-08-01,284100
Vallejo,CA,120,2012-08-01,181700
Killeen,TX,123,2012-08-01,114500
Tallahassee,FL,133,2012-08-01,135900
Fayetteville,NC,135,2012-08-01,105700
Hickory,NC,136,2012-08-01,108400
Ocala,FL,142,2012-08-01,87000
Naples,FL,144,2012-08-01,208300
Utica,NY,153,2012-08-01,95800
San Luis Obispo,CA,160,2012-08-01,373200
Gainesville,FL,161,2012-08-01,118700
Santa Cruz,CA,162,2012-08-01,458100
Merced,CA,165,2012-08-01,113300
Wilmington,NC,166,2012-08-01,170100
Waco,TX,169,2012-08-01,124100
Amarillo,TX,171,2012-08-01,128600
Binghamton,NY,172,2012-08-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2012-08-01,192900
Chico,CA,184,2012-08-01,171100
Prescott,AZ,188,2012-08-01,158000
Tyler,TX,190,2012-08-01,157000
Lake Havasu City,AZ,198,2012-08-01,125500
Yuma,AZ,203,2012-08-01,110000
Panama City,FL,211,2012-08-01,152200
Kingston,NY,212,2012-08-01,NA
Redding,CA,217,2012-08-01,157800
El Centro,CA,219,2012-08-01,NA
Greenville,NC,223,2012-08-01,125600
Yuba City,CA,226,2012-08-01,138400
Abilene,TX,227,2012-08-01,NA
Punta Gorda,FL,233,2012-08-01,104100
Hanford,CA,246,2012-08-01,131400
Rocky Mount,NC,248,2012-08-01,NA
Burlington,NC,250,2012-08-01,116000
Madera,CA,251,2012-08-01,136700
Midland,TX,262,2012-08-01,NA
Homosassa Springs,FL,263,2012-08-01,88200
Vero Beach,FL,267,2012-08-01,113400
Odessa,TX,268,2012-08-01,NA
Napa,CA,269,2012-08-01,346300
Eureka,CA,271,2012-08-01,219500
Flagstaff,AZ,273,2012-08-01,228400
Sierra Vista,AZ,278,2012-08-01,131300
Glens Falls,NY,281,2012-08-01,141900
New Bern,NC,285,2012-08-01,136600
Goldsboro,NC,290,2012-08-01,NA
Sherman,TX,294,2012-08-01,NA
Watertown,NY,300,2012-08-01,135000
Dunn,NC,304,2012-08-01,139000
Show Low,AZ,318,2012-08-01,131800
Ithaca,NY,327,2012-08-01,169100
Corning,NY,335,2012-08-01,93300
Sebring,FL,336,2012-08-01,71700
Truckee,CA,337,2012-08-01,265900
Shelby,NC,340,2012-08-01,70800
Victoria,TX,347,2012-08-01,139100
The Villages,FL,349,2012-08-01,176700
Elmira,NY,362,2012-08-01,95700
Pinehurst-Southern Pines,NC,365,2012-08-01,193200
Ukiah,CA,366,2012-08-01,220500
Huntsville,TX,377,2012-08-01,137000
Plattsburgh,NY,378,2012-08-01,118500
Wilson,NC,384,2012-08-01,NA
Olean,NY,386,2012-08-01,70000
Auburn,NY,387,2012-08-01,95500
Athens,TX,388,2012-08-01,NA
Palatka,FL,400,2012-08-01,NA
Mount Airy,NC,402,2012-08-01,81100
North Wilkesboro,NC,415,2012-08-01,NA
Forest City,NC,417,2012-08-01,NA
Lake City,FL,418,2012-08-01,94700
Morehead City,NC,422,2012-08-01,244100
Clearlake,CA,427,2012-08-01,115700
Red Bluff,CA,432,2012-08-01,NA
Hudson,NY,433,2012-08-01,196800
Oneonta,NY,436,2012-08-01,NA
Albemarle,NC,446,2012-08-01,109400
Batavia,NY,450,2012-08-01,91500
Oxford,NC,451,2012-08-01,131800
Kinston,NC,453,2012-08-01,NA
Sonora,CA,458,2012-08-01,160900
Payson,AZ,464,2012-08-01,NA
Boone,NC,478,2012-08-01,NA
Kerrville,TX,483,2012-08-01,152400
Cortland,NY,486,2012-08-01,106300
Nogales,AZ,493,2012-08-01,94600
Marion,NC,511,2012-08-01,NA
El Campo,TX,535,2012-08-01,NA
Cullowhee,NC,541,2012-08-01,NA
Okeechobee,FL,545,2012-08-01,83500
Clewiston,FL,549,2012-08-01,NA
Gainesville,TX,554,2012-08-01,NA
Kill Devil Hills,NC,555,2012-08-01,NA
Stephenville,TX,557,2012-08-01,104400
Safford,AZ,561,2012-08-01,NA
Seneca Falls,NY,573,2012-08-01,NA
Brenham,TX,578,2012-08-01,NA
Brevard,NC,580,2012-08-01,197000
Crescent City,CA,595,2012-08-01,NA
Borger,TX,618,2012-08-01,NA
New York,NY,1,2012-09-01,349600
Los Angeles-Long Beach-Anaheim,CA,2,2012-09-01,364300
Dallas-Fort Worth,TX,4,2012-09-01,162000
Houston,TX,6,2012-09-01,154800
Miami-Fort Lauderdale,FL,8,2012-09-01,138900
San Francisco,CA,11,2012-09-01,418900
Riverside,CA,12,2012-09-01,182400
Phoenix,AZ,13,2012-09-01,127000
San Diego,CA,16,2012-09-01,344600
Tampa,FL,18,2012-09-01,109800
Charlotte,NC,23,2012-09-01,146800
Sacramento,CA,24,2012-09-01,200500
San Antonio,TX,25,2012-09-01,150100
Orlando,FL,26,2012-09-01,118300
San Jose,CA,33,2012-09-01,562800
Austin,TX,34,2012-09-01,207000
Jacksonville,FL,39,2012-09-01,102100
Buffalo,NY,46,2012-09-01,117100
Raleigh,NC,47,2012-09-01,165800
Rochester,NY,50,2012-09-01,121600
Tucson,AZ,52,2012-09-01,142500
Fresno,CA,55,2012-09-01,146900
Albany,NY,59,2012-09-01,185000
Bakersfield,CA,62,2012-09-01,124300
Ventura,CA,65,2012-09-01,370100
El Paso,TX,67,2012-09-01,124800
Greensboro,NC,71,2012-09-01,107100
North Port-Sarasota-Bradenton,FL,73,2012-09-01,148400
Stockton,CA,75,2012-09-01,160800
Syracuse,NY,77,2012-09-01,115500
Winston-Salem,NC,79,2012-09-01,117700
Fort Myers,FL,82,2012-09-01,122400
Lakeland,FL,86,2012-09-01,90500
Daytona Beach,FL,88,2012-09-01,108700
Melbourne,FL,95,2012-09-01,108100
Modesto,CA,100,2012-09-01,141200
Durham,NC,102,2012-09-01,170700
Santa Rosa,CA,103,2012-09-01,334500
Pensacola,FL,108,2012-09-01,128100
Visalia,CA,109,2012-09-01,121600
Asheville,NC,114,2012-09-01,NA
Port St. Lucie,FL,115,2012-09-01,110600
Santa Maria-Santa Barbara,CA,116,2012-09-01,347400
Salinas,CA,119,2012-09-01,313200
Vallejo,CA,120,2012-09-01,182200
Killeen,TX,123,2012-09-01,115300
Tallahassee,FL,133,2012-09-01,140300
Fayetteville,NC,135,2012-09-01,106300
Hickory,NC,136,2012-09-01,102900
Ocala,FL,142,2012-09-01,88400
Naples,FL,144,2012-09-01,201600
Utica,NY,153,2012-09-01,94300
San Luis Obispo,CA,160,2012-09-01,375400
Gainesville,FL,161,2012-09-01,118600
Santa Cruz,CA,162,2012-09-01,493000
Merced,CA,165,2012-09-01,123800
Wilmington,NC,166,2012-09-01,167400
Waco,TX,169,2012-09-01,125000
Amarillo,TX,171,2012-09-01,131900
Binghamton,NY,172,2012-09-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2012-09-01,199500
Chico,CA,184,2012-09-01,174900
Prescott,AZ,188,2012-09-01,160400
Tyler,TX,190,2012-09-01,158900
Lake Havasu City,AZ,198,2012-09-01,122600
Yuma,AZ,203,2012-09-01,109700
Panama City,FL,211,2012-09-01,149900
Kingston,NY,212,2012-09-01,NA
Redding,CA,217,2012-09-01,155700
El Centro,CA,219,2012-09-01,NA
Greenville,NC,223,2012-09-01,128400
Yuba City,CA,226,2012-09-01,141200
Abilene,TX,227,2012-09-01,NA
Punta Gorda,FL,233,2012-09-01,102000
Hanford,CA,246,2012-09-01,134800
Rocky Mount,NC,248,2012-09-01,NA
Burlington,NC,250,2012-09-01,119200
Madera,CA,251,2012-09-01,135100
Midland,TX,262,2012-09-01,NA
Homosassa Springs,FL,263,2012-09-01,85500
Vero Beach,FL,267,2012-09-01,116200
Odessa,TX,268,2012-09-01,NA
Napa,CA,269,2012-09-01,352500
Eureka,CA,271,2012-09-01,212700
Flagstaff,AZ,273,2012-09-01,229200
Sierra Vista,AZ,278,2012-09-01,134300
Glens Falls,NY,281,2012-09-01,147300
New Bern,NC,285,2012-09-01,136700
Goldsboro,NC,290,2012-09-01,NA
Sherman,TX,294,2012-09-01,NA
Watertown,NY,300,2012-09-01,140800
Dunn,NC,304,2012-09-01,135000
Show Low,AZ,318,2012-09-01,143400
Ithaca,NY,327,2012-09-01,172800
Corning,NY,335,2012-09-01,93900
Sebring,FL,336,2012-09-01,71900
Truckee,CA,337,2012-09-01,265200
Shelby,NC,340,2012-09-01,72800
Victoria,TX,347,2012-09-01,139300
The Villages,FL,349,2012-09-01,175600
Elmira,NY,362,2012-09-01,88400
Pinehurst-Southern Pines,NC,365,2012-09-01,195000
Ukiah,CA,366,2012-09-01,221800
Huntsville,TX,377,2012-09-01,121300
Plattsburgh,NY,378,2012-09-01,118200
Wilson,NC,384,2012-09-01,NA
Olean,NY,386,2012-09-01,71600
Auburn,NY,387,2012-09-01,104500
Athens,TX,388,2012-09-01,NA
Palatka,FL,400,2012-09-01,NA
Mount Airy,NC,402,2012-09-01,81800
North Wilkesboro,NC,415,2012-09-01,NA
Forest City,NC,417,2012-09-01,NA
Lake City,FL,418,2012-09-01,102400
Morehead City,NC,422,2012-09-01,228600
Clearlake,CA,427,2012-09-01,131200
Red Bluff,CA,432,2012-09-01,NA
Hudson,NY,433,2012-09-01,194800
Oneonta,NY,436,2012-09-01,NA
Albemarle,NC,446,2012-09-01,117700
Batavia,NY,450,2012-09-01,98300
Oxford,NC,451,2012-09-01,127400
Kinston,NC,453,2012-09-01,NA
Sonora,CA,458,2012-09-01,158600
Payson,AZ,464,2012-09-01,NA
Boone,NC,478,2012-09-01,NA
Kerrville,TX,483,2012-09-01,156800
Cortland,NY,486,2012-09-01,110600
Nogales,AZ,493,2012-09-01,96100
Marion,NC,511,2012-09-01,NA
El Campo,TX,535,2012-09-01,NA
Cullowhee,NC,541,2012-09-01,NA
Okeechobee,FL,545,2012-09-01,74500
Clewiston,FL,549,2012-09-01,NA
Gainesville,TX,554,2012-09-01,NA
Kill Devil Hills,NC,555,2012-09-01,NA
Stephenville,TX,557,2012-09-01,113900
Safford,AZ,561,2012-09-01,NA
Seneca Falls,NY,573,2012-09-01,NA
Brenham,TX,578,2012-09-01,NA
Brevard,NC,580,2012-09-01,184900
Crescent City,CA,595,2012-09-01,NA
Borger,TX,618,2012-09-01,NA
New York,NY,1,2012-10-01,352000
Los Angeles-Long Beach-Anaheim,CA,2,2012-10-01,371200
Dallas-Fort Worth,TX,4,2012-10-01,162100
Houston,TX,6,2012-10-01,154100
Miami-Fort Lauderdale,FL,8,2012-10-01,140900
San Francisco,CA,11,2012-10-01,427200
Riverside,CA,12,2012-10-01,186500
Phoenix,AZ,13,2012-10-01,130900
San Diego,CA,16,2012-10-01,351100
Tampa,FL,18,2012-10-01,110200
Charlotte,NC,23,2012-10-01,148700
Sacramento,CA,24,2012-10-01,205300
San Antonio,TX,25,2012-10-01,151000
Orlando,FL,26,2012-10-01,119800
San Jose,CA,33,2012-10-01,561600
Austin,TX,34,2012-10-01,205600
Jacksonville,FL,39,2012-10-01,102400
Buffalo,NY,46,2012-10-01,117600
Raleigh,NC,47,2012-10-01,166600
Rochester,NY,50,2012-10-01,124400
Tucson,AZ,52,2012-10-01,145500
Fresno,CA,55,2012-10-01,148800
Albany,NY,59,2012-10-01,187800
Bakersfield,CA,62,2012-10-01,129800
Ventura,CA,65,2012-10-01,373000
El Paso,TX,67,2012-10-01,128500
Greensboro,NC,71,2012-10-01,110200
North Port-Sarasota-Bradenton,FL,73,2012-10-01,150900
Stockton,CA,75,2012-10-01,165800
Syracuse,NY,77,2012-10-01,110700
Winston-Salem,NC,79,2012-10-01,117000
Fort Myers,FL,82,2012-10-01,123100
Lakeland,FL,86,2012-10-01,90600
Daytona Beach,FL,88,2012-10-01,109900
Melbourne,FL,95,2012-10-01,111700
Modesto,CA,100,2012-10-01,144400
Durham,NC,102,2012-10-01,170000
Santa Rosa,CA,103,2012-10-01,346000
Pensacola,FL,108,2012-10-01,128700
Visalia,CA,109,2012-10-01,127000
Asheville,NC,114,2012-10-01,NA
Port St. Lucie,FL,115,2012-10-01,112000
Santa Maria-Santa Barbara,CA,116,2012-10-01,353300
Salinas,CA,119,2012-10-01,304600
Vallejo,CA,120,2012-10-01,193100
Killeen,TX,123,2012-10-01,117300
Tallahassee,FL,133,2012-10-01,142700
Fayetteville,NC,135,2012-10-01,111100
Hickory,NC,136,2012-10-01,104600
Ocala,FL,142,2012-10-01,88200
Naples,FL,144,2012-10-01,196700
Utica,NY,153,2012-10-01,92200
San Luis Obispo,CA,160,2012-10-01,376600
Gainesville,FL,161,2012-10-01,119600
Santa Cruz,CA,162,2012-10-01,480600
Merced,CA,165,2012-10-01,124700
Wilmington,NC,166,2012-10-01,164800
Waco,TX,169,2012-10-01,126300
Amarillo,TX,171,2012-10-01,132700
Binghamton,NY,172,2012-10-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2012-10-01,204500
Chico,CA,184,2012-10-01,183800
Prescott,AZ,188,2012-10-01,173700
Tyler,TX,190,2012-10-01,160200
Lake Havasu City,AZ,198,2012-10-01,124300
Yuma,AZ,203,2012-10-01,113800
Panama City,FL,211,2012-10-01,147900
Kingston,NY,212,2012-10-01,NA
Redding,CA,217,2012-10-01,162700
El Centro,CA,219,2012-10-01,NA
Greenville,NC,223,2012-10-01,123600
Yuba City,CA,226,2012-10-01,144800
Abilene,TX,227,2012-10-01,NA
Punta Gorda,FL,233,2012-10-01,107400
Hanford,CA,246,2012-10-01,137700
Rocky Mount,NC,248,2012-10-01,NA
Burlington,NC,250,2012-10-01,121700
Madera,CA,251,2012-10-01,139800
Midland,TX,262,2012-10-01,NA
Homosassa Springs,FL,263,2012-10-01,83500
Vero Beach,FL,267,2012-10-01,125100
Odessa,TX,268,2012-10-01,NA
Napa,CA,269,2012-10-01,360600
Eureka,CA,271,2012-10-01,219500
Flagstaff,AZ,273,2012-10-01,227000
Sierra Vista,AZ,278,2012-10-01,127300
Glens Falls,NY,281,2012-10-01,148000
New Bern,NC,285,2012-10-01,136800
Goldsboro,NC,290,2012-10-01,NA
Sherman,TX,294,2012-10-01,NA
Watertown,NY,300,2012-10-01,147000
Dunn,NC,304,2012-10-01,137100
Show Low,AZ,318,2012-10-01,149600
Ithaca,NY,327,2012-10-01,179700
Corning,NY,335,2012-10-01,90800
Sebring,FL,336,2012-10-01,75900
Truckee,CA,337,2012-10-01,264200
Shelby,NC,340,2012-10-01,65500
Victoria,TX,347,2012-10-01,138700
The Villages,FL,349,2012-10-01,172100
Elmira,NY,362,2012-10-01,85900
Pinehurst-Southern Pines,NC,365,2012-10-01,203500
Ukiah,CA,366,2012-10-01,247400
Huntsville,TX,377,2012-10-01,114400
Plattsburgh,NY,378,2012-10-01,110900
Wilson,NC,384,2012-10-01,NA
Olean,NY,386,2012-10-01,72200
Auburn,NY,387,2012-10-01,109700
Athens,TX,388,2012-10-01,NA
Palatka,FL,400,2012-10-01,NA
Mount Airy,NC,402,2012-10-01,88800
North Wilkesboro,NC,415,2012-10-01,NA
Forest City,NC,417,2012-10-01,NA
Lake City,FL,418,2012-10-01,103900
Morehead City,NC,422,2012-10-01,217500
Clearlake,CA,427,2012-10-01,121500
Red Bluff,CA,432,2012-10-01,NA
Hudson,NY,433,2012-10-01,194700
Oneonta,NY,436,2012-10-01,NA
Albemarle,NC,446,2012-10-01,95700
Batavia,NY,450,2012-10-01,98800
Oxford,NC,451,2012-10-01,137800
Kinston,NC,453,2012-10-01,NA
Sonora,CA,458,2012-10-01,167800
Payson,AZ,464,2012-10-01,NA
Boone,NC,478,2012-10-01,NA
Kerrville,TX,483,2012-10-01,156400
Cortland,NY,486,2012-10-01,113500
Nogales,AZ,493,2012-10-01,94800
Marion,NC,511,2012-10-01,NA
El Campo,TX,535,2012-10-01,NA
Cullowhee,NC,541,2012-10-01,NA
Okeechobee,FL,545,2012-10-01,80200
Clewiston,FL,549,2012-10-01,NA
Gainesville,TX,554,2012-10-01,NA
Kill Devil Hills,NC,555,2012-10-01,NA
Stephenville,TX,557,2012-10-01,116300
Safford,AZ,561,2012-10-01,NA
Seneca Falls,NY,573,2012-10-01,NA
Brenham,TX,578,2012-10-01,NA
Brevard,NC,580,2012-10-01,167800
Crescent City,CA,595,2012-10-01,NA
Borger,TX,618,2012-10-01,NA
New York,NY,1,2012-11-01,355600
Los Angeles-Long Beach-Anaheim,CA,2,2012-11-01,378800
Dallas-Fort Worth,TX,4,2012-11-01,162200
Houston,TX,6,2012-11-01,155000
Miami-Fort Lauderdale,FL,8,2012-11-01,142800
San Francisco,CA,11,2012-11-01,434600
Riverside,CA,12,2012-11-01,194200
Phoenix,AZ,13,2012-11-01,134900
San Diego,CA,16,2012-11-01,356300
Tampa,FL,18,2012-11-01,114100
Charlotte,NC,23,2012-11-01,146900
Sacramento,CA,24,2012-11-01,211700
San Antonio,TX,25,2012-11-01,152400
Orlando,FL,26,2012-11-01,122000
San Jose,CA,33,2012-11-01,562100
Austin,TX,34,2012-11-01,201700
Jacksonville,FL,39,2012-11-01,105400
Buffalo,NY,46,2012-11-01,121900
Raleigh,NC,47,2012-11-01,170800
Rochester,NY,50,2012-11-01,123900
Tucson,AZ,52,2012-11-01,144500
Fresno,CA,55,2012-11-01,149300
Albany,NY,59,2012-11-01,191000
Bakersfield,CA,62,2012-11-01,130400
Ventura,CA,65,2012-11-01,383400
El Paso,TX,67,2012-11-01,126200
Greensboro,NC,71,2012-11-01,114600
North Port-Sarasota-Bradenton,FL,73,2012-11-01,150100
Stockton,CA,75,2012-11-01,175500
Syracuse,NY,77,2012-11-01,112900
Winston-Salem,NC,79,2012-11-01,115000
Fort Myers,FL,82,2012-11-01,128000
Lakeland,FL,86,2012-11-01,93700
Daytona Beach,FL,88,2012-11-01,112200
Melbourne,FL,95,2012-11-01,116800
Modesto,CA,100,2012-11-01,148200
Durham,NC,102,2012-11-01,169800
Santa Rosa,CA,103,2012-11-01,343200
Pensacola,FL,108,2012-11-01,129800
Visalia,CA,109,2012-11-01,127300
Asheville,NC,114,2012-11-01,NA
Port St. Lucie,FL,115,2012-11-01,112000
Santa Maria-Santa Barbara,CA,116,2012-11-01,360900
Salinas,CA,119,2012-11-01,311200
Vallejo,CA,120,2012-11-01,203800
Killeen,TX,123,2012-11-01,116100
Tallahassee,FL,133,2012-11-01,138900
Fayetteville,NC,135,2012-11-01,110500
Hickory,NC,136,2012-11-01,100400
Ocala,FL,142,2012-11-01,89900
Naples,FL,144,2012-11-01,196900
Utica,NY,153,2012-11-01,92400
San Luis Obispo,CA,160,2012-11-01,376300
Gainesville,FL,161,2012-11-01,125900
Santa Cruz,CA,162,2012-11-01,469700
Merced,CA,165,2012-11-01,129400
Wilmington,NC,166,2012-11-01,169300
Waco,TX,169,2012-11-01,123300
Amarillo,TX,171,2012-11-01,134900
Binghamton,NY,172,2012-11-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2012-11-01,213100
Chico,CA,184,2012-11-01,193300
Prescott,AZ,188,2012-11-01,178300
Tyler,TX,190,2012-11-01,157500
Lake Havasu City,AZ,198,2012-11-01,123300
Yuma,AZ,203,2012-11-01,112700
Panama City,FL,211,2012-11-01,148200
Kingston,NY,212,2012-11-01,NA
Redding,CA,217,2012-11-01,163500
El Centro,CA,219,2012-11-01,NA
Greenville,NC,223,2012-11-01,128400
Yuba City,CA,226,2012-11-01,143900
Abilene,TX,227,2012-11-01,NA
Punta Gorda,FL,233,2012-11-01,108300
Hanford,CA,246,2012-11-01,136200
Rocky Mount,NC,248,2012-11-01,NA
Burlington,NC,250,2012-11-01,124600
Madera,CA,251,2012-11-01,141000
Midland,TX,262,2012-11-01,NA
Homosassa Springs,FL,263,2012-11-01,79900
Vero Beach,FL,267,2012-11-01,122800
Odessa,TX,268,2012-11-01,NA
Napa,CA,269,2012-11-01,364500
Eureka,CA,271,2012-11-01,225700
Flagstaff,AZ,273,2012-11-01,224700
Sierra Vista,AZ,278,2012-11-01,142000
Glens Falls,NY,281,2012-11-01,146700
New Bern,NC,285,2012-11-01,139100
Goldsboro,NC,290,2012-11-01,NA
Sherman,TX,294,2012-11-01,NA
Watertown,NY,300,2012-11-01,151600
Dunn,NC,304,2012-11-01,130500
Show Low,AZ,318,2012-11-01,149700
Ithaca,NY,327,2012-11-01,182500
Corning,NY,335,2012-11-01,99600
Sebring,FL,336,2012-11-01,76100
Truckee,CA,337,2012-11-01,271700
Shelby,NC,340,2012-11-01,64200
Victoria,TX,347,2012-11-01,146200
The Villages,FL,349,2012-11-01,177000
Elmira,NY,362,2012-11-01,91000
Pinehurst-Southern Pines,NC,365,2012-11-01,208500
Ukiah,CA,366,2012-11-01,244400
Huntsville,TX,377,2012-11-01,116400
Plattsburgh,NY,378,2012-11-01,117000
Wilson,NC,384,2012-11-01,NA
Olean,NY,386,2012-11-01,74400
Auburn,NY,387,2012-11-01,107200
Athens,TX,388,2012-11-01,NA
Palatka,FL,400,2012-11-01,NA
Mount Airy,NC,402,2012-11-01,100200
North Wilkesboro,NC,415,2012-11-01,NA
Forest City,NC,417,2012-11-01,NA
Lake City,FL,418,2012-11-01,93700
Morehead City,NC,422,2012-11-01,218000
Clearlake,CA,427,2012-11-01,130000
Red Bluff,CA,432,2012-11-01,NA
Hudson,NY,433,2012-11-01,195100
Oneonta,NY,436,2012-11-01,NA
Albemarle,NC,446,2012-11-01,90400
Batavia,NY,450,2012-11-01,111100
Oxford,NC,451,2012-11-01,145000
Kinston,NC,453,2012-11-01,NA
Sonora,CA,458,2012-11-01,173600
Payson,AZ,464,2012-11-01,NA
Boone,NC,478,2012-11-01,NA
Kerrville,TX,483,2012-11-01,163400
Cortland,NY,486,2012-11-01,108400
Nogales,AZ,493,2012-11-01,83700
Marion,NC,511,2012-11-01,NA
El Campo,TX,535,2012-11-01,NA
Cullowhee,NC,541,2012-11-01,NA
Okeechobee,FL,545,2012-11-01,71300
Clewiston,FL,549,2012-11-01,NA
Gainesville,TX,554,2012-11-01,NA
Kill Devil Hills,NC,555,2012-11-01,NA
Stephenville,TX,557,2012-11-01,108900
Safford,AZ,561,2012-11-01,NA
Seneca Falls,NY,573,2012-11-01,NA
Brenham,TX,578,2012-11-01,NA
Brevard,NC,580,2012-11-01,153000
Crescent City,CA,595,2012-11-01,NA
Borger,TX,618,2012-11-01,NA
New York,NY,1,2012-12-01,354400
Los Angeles-Long Beach-Anaheim,CA,2,2012-12-01,386300
Dallas-Fort Worth,TX,4,2012-12-01,161900
Houston,TX,6,2012-12-01,156000
Miami-Fort Lauderdale,FL,8,2012-12-01,147500
San Francisco,CA,11,2012-12-01,447000
Riverside,CA,12,2012-12-01,199900
Phoenix,AZ,13,2012-12-01,137800
San Diego,CA,16,2012-12-01,364100
Tampa,FL,18,2012-12-01,115200
